id_director,name_director,id_film
1483924,Hiroyuki Yamashita,347201
43499,Ralf Gregan,66772
1288712,John Magary,253258
1430962,Arthur Cullipher,326415
16417,Paul Frees,89751
95656,Mimmo Cattarinich,26550
88142,Vipul Amrutlal Shah,20360
990392,Francis Mankiewicz,373357
97901,Christopher Ray,342927
31039,Nonzee Nimibutr,68507
18064,Michael Karen,272426
131301,Guan Hu,357940
100296,Peter Sasdy,41032
1363667,Sheila Lally,292523
103452,Henrique Goldman,28997
1278694,Malu De Martino,73976
137057,Monique Gardenberg,37817
928723,Toni Venturi,82745
931997,Paulo Machline,85389
494736,Esmir Filho,73919
85028,Jun'ya Satô,69846
144632,Zdravko Šotra,55138
102329,María Ripoll,300601
1024215,Derek Franson,100274
1129755,Shunichi Hirano,372821
210872,David Mackay,145711
224875,Nicole Conn,107257
41650,Lawrence Silverstein,267319
1678991,Tsuneo Kobayashi,317442
1304589,Josh Feldman,261157
1040501,Sonia Anderson,79708
1058048,Norbert A. Myles,114018
1316253,Robert McCallum,267955
20024,Amos Gitai,352200
20073,Alexandra Leclère,366566
1081367,Carlos Stevens,337075
1171781,Benjamin Carland,309811
148119,Phillip Borsos,281291
110511,Ding Sheng,362154
1096573,Shin Dong-yeop,16632
117498,Oh Ki-hwan,20969
79602,Luc Dionne,16147
129543,Joyce E. Bernal,214129
133251,Takahiro Miki,140054
133251,Takahiro Miki,129745
238156,Mae Czarina Cruz,252981
105697,Li Yu,63064
1041470,Kôji Maeda,81560
229942,Jeong Yoon-soo,41186
7217,Tedi Sarafian,279998
84990,Isao Yukisada,36185
6094,Hans-Christian Schmid,9375
1289490,Ryoo Seung-jin,36164
24989,Kim Hyun-suk,53514
127896,Hiroshi Shinagawa,40119
80107,Akihiko Shiota,292264
97142,Jung Ji-woo ,118451
96631,Hur Jin-Ho  ,54225
238727,Kensaku Watanabe,40121
581943,Ya-che Yang,119273
123009,Gen Takahashi,39493
98510,Junichi Mori,99188
1334911,Yeon-woo Lee,252067
84990,Isao Yukisada,52870
1311811,Eric Wirix,201386
1470051,Anastasia Lapsui,341517
5953,Spike Jonze,282879
5953,Spike Jonze,315534
1544744,Margus Paju,339944
58822,Danny Steinmann,40241
58552,Burr Steers,58431
4137,Richard Friedenberg,31078
228590,Nayan Padrai,58887
1155329,Daniel Lusko,172767
30833,William Beaudine,89145
85808,Scott Wheeler,249260
49214,William Dieterle,151911
543674,Sergey Loznitsa,163890
108106,Fred Niblo,95134
14643,William A. Wellman,99729
33377,Ray Taylor,181426
16888,Ralph Nelson,44459
221365,Susanne Zanke,153717
20237,Beeban Kidron,289673
1460444,Ari Novak,337208
89632,William K. Howard,262234
12180,Mamoru Oshii,302026
1030519,David Howard,182035
29317,R.G. Springsteen,102288
46617,Ida Lupino,121197
234749,Carlos Bolado,272095
1227885,Dearbhla Walsh,211354
67753,Mark L. Lester,49172
31155,Fred Olen Ray,83880
5696,Bruce Beresford,38920
6603,Jack Cardiff,26199
104727,Maurice Elvey,175822
87206,Erik Lamens,21167
147302,Dorothée Van Den Berghe,66068
930778,Nicolas Provost,84479
48178,Hilde Van Mieghem,20226
1095173,Guy Lee Thys,132561
65470,Jan Verheyen,44751
439442,Fien Troch,68360
143010,Tamar van den Dop,68444
1095173,Guy Lee Thys,276608
71405,Pieter Van Hees,12135
69912,Dominique Deruddere,76202
65470,Jan Verheyen,61935
81964,Stijn Coninx,17486
48178,Hilde Van Mieghem,69740
116195,Gert Embrechts,123005
69912,Dominique Deruddere,47587
128612,Hans Herbots,42748
1359732,Hans Van Nuffel,60775
88153,Frank van Mechelen,22034
1129763,Joël Vanhoebrouck,150041
128612,Hans Herbots,66066
88153,Frank van Mechelen,80469
1378407,Guy Goossens,56950
1193934,Danny Deprez,299856
88153,Frank van Mechelen,20388
82418,Erik Van Looy,24524
128612,Hans Herbots,17902
147302,Dorothée Van Den Berghe,53103
588912,Jakob Verbruggen,80153
1193934,Danny Deprez,210320
48178,Hilde Van Mieghem,209414
1110434,Patrice Toye,139270
65470,Jan Verheyen,10509
146581,Miel Van Hoogenbemt,52738
71405,Pieter Van Hees,22454
439442,Fien Troch,141145
552700,Kadir Balci,73628
39271,André Delvaux,86482
1180434,Mark Punt,164366
114387,Guido Pieters,94630
135335,Harry Kümel,280437
238650,Robbe De Hert,287344
128612,Hans Herbots,374698
1120089,Filip Van Neyghem,218238
568633,Kaat Beels,73222
1199146,Caroline Strubbe,142085
575724,André van Duren,75578
136839,Hugo Claus,52260
65470,Jan Verheyen,36712
222039,Indra Siera,35639
236417,Jan Gruyaert,63044
8823,Raoul Walsh,74436
110968,Dragan Bjelogrlić,255647
19639,André Hunebelle,54832
19639,André Hunebelle,111480
19639,André Hunebelle,44478
1200521,Walter Woodman,215908
5970,Pier Paolo Pasolini,122619
5970,Pier Paolo Pasolini,48848
98173,Greg Lamberson,27548
1195112,Christine Nielsen,211220
1500692,Paul Catalanotto,324930
120127,Gennaro Nunziante,374416
26134,Roy Ward Baker,65777
26134,Roy Ward Baker,39288
26134,Roy Ward Baker,4459
26134,Roy Ward Baker,80082
26134,Roy Ward Baker,152393
30833,William Beaudine,110457
1084537,Derek Savage,325712
32868,Erik Canuel,317198
56714,Daisy von Scherler Mayer,84105
38692,Paul Hoen,286987
1250945,Özcan Deniz,271954
150416,Kim Jin-Yeong,54330
145491,Yeşim Ustaoğlu,129119
936622,Michel Poulette,328480
238215,Erhan Kozan,284250
928453,Calvin Lee Reeder,82655
1250945,Özcan Deniz,325134
928453,Calvin Lee Reeder,159109
136345,Sean Byrne,354216
1559347,Mathew Levin II,376358
77003,Gavin O'Connor,174751
144410,Won Tae-yeon,45098
44114,Simon J. Smith,57718
1096255,Thomas Frickel,132873
928386,Lisa Immordino Vreeland,333360
86783,Rohit Shetty,370665
909318,Andrew Erwin,333596
52094,Jerry Jameson,331190
1378892,Jerry Dugan,299553
130791,John Lyde,360055
1222348,Tom Gianas,336313
1371533,Kostas Ouzas,296244
1197657,Adirley Queirós,256959
172,Michael Winterbottom,127363
101449,Maria Lease,28859
937007,Miguel Ferrari,168379
1300274,Jason Zada,329440
42804,Sanjay Leela Bhansali,41518
1489293,Hakan Yonat,277934
1250945,Özcan Deniz,141901
1002030,Kwon Chil-in,94555
136396,William Berke,46494
136396,William Berke,50669
12300,Fred M. Wilcox,242354
4955,Dario Argento,39436
4780,Wolfgang Becker,277968
2245,Yvan Attal,127894
78747,Mani Ratnam,37460
38692,Paul Hoen,27621
89154,Prabhu Deva,102632
63481,Brian Brough,279973
1364929,Shashanka Ghosh,291157
557210,Bejoy Nambiar,275269
35785,Siddharth Anand,283589
1311130,Amanda Wilder,258100
95329,Kevin Connor,30117
95329,Kevin Connor,86068
568019,Park Jin-Pyo,313628
76418,Stuart Gillard,138038
33064,Henry Koster,43856
101361,Shuhei Morita,118026
233912,Álvaro Brechner,284050
1265892,Xiaoling Zhu,105991
1268451,Kristina Grozeva,287497
1426627,Jonathon Narducci,320420
72823,Kazuki Omori,77194
505417,Hilda Hidalgo,77855
1254240,Yoshio Kuroda,48661
1187141,Masayuki Miyaji,204755
29226,Julian Jarrold,16075
80751,Hirotsugu Kawasaki,74842
134464,Valeria Sarmiento,122198
1035377,Jorge Paixão da Costa,173928
1009730,Nizou Yamamoto,24154
239858,Sunao Katabuchi,59297
1290459,Amir Escandari,254277
75913,Ha Jung-woo,321191
589915,Eiichirō Hasumi,349176
222316,Mikko Niskanen,374883
54767,Mika Kaurismäki,350554
78108,Isaac Florentine,325173
1797693,Sydney Gilliat,118236
104178,Radley Metzger,124122
149929,Etienne Périer,49719
10249,Volker Schlöndorff,198667
1118994,Cyll Farney,197053
32776,Burt Balaban,113700
107454,Henry Cornelius,83119
9915,Guy Hamilton,16912
6778,John Guillermin,225834
55119,Alejandro Jodorowsky,86942
51043,Hubert Frank,74884
40235,Jacques Deray,60181
1118977,Stipe Delić,143355
105435,Joanna Hogg,29982
1200060,Miquel Pujol,215408
1027173,Lawrence Roeck,362703
968069,Jason Banker,289190
1166358,Dhavala Satyam,54657
1045855,Eduardo Schuldt,347767
226051,Debs Gardner-Paterson,57393
147031,Yi-Jung Hua,67339
2443,Bruce Hendricks,253353
59026,Peyton Reed,32643
94816,Mark Monroe,31237
130530,Christian Sesma,342502
98132,Jim Wynorski,55949
87459,Norman Foster,222932
88939,Donald G. Jackson,103851
120271,Leonardo Pieraccioni,243442
1086414,Sébastien Betbeder,196398
1314857,Vanessa Lapa,267310
132722,Curtis Crawford,256735
37361,Anatole Litvak,5953
37361,Anatole Litvak,266249
37361,Anatole Litvak,354105
37361,Anatole Litvak,258384
37361,Anatole Litvak,259325
37361,Anatole Litvak,61046
2662,Frank Capra,159849
37361,Anatole Litvak,193321
152111,Douglas Mackinnon,371759
107818,Gabe Turner,288463
109583,Paul Tanter,115547
174313,Adam Nee,333675
1325366,Antoine Bardou-Jacquet,272548
226101,Jos Stelling,140229
226050,JR,361671
50729,Urs Odermatt,245697
1390905,Paul Tomborello,294825
56458,Guy Debord,61662
1283314,René Viénet,31343
19379,Yannick Kergoat,150049
78489,Laurent Tuel,13713
1483808,Fernando Ruiz,347155
121588,Eric Lavaine,38883
137660,Jaak Kilmi,322317
76981,Delmer Daves,236570
562326,Grigori Kozintsev,84782
67451,Delbert Mann,277631
1459032,Charles Randazzo,329407
67717,Michel Hazanavicius,135307
55587,Peter Stebbings,212753
1538892,Hooroo Jackson,358238
78720,Chris Bell,376823
1385903,Charlotte Fantelli,303665
40549,Daniel Petrie,104041
2891,Josef von Sternberg,86232
1038108,Jason Barker,139712
1135637,Tyler Hughen,106739
127767,Wael Ehsan,150054
74060,Amy Berg,321974
88820,Jean Rollin,80970
1288549,Brian Stillman,253150
70301,Matthew Leutwyler,137333
19119,Mélanie Laurent,371492
1338018,Michael David Pate,340401
40549,Daniel Petrie,273167
40549,Daniel Petrie,71445
1376295,Robert Kiviat,293006
1562477,Ezra Kemp,377206
1110379,John Alexander,249926
89956,Rasmus Heide,72054
447777,Magnus Martens,86987
999630,Niels Nørløv Hansen,89877
99689,Deng Chao,270724
1352934,Ko Kyeong-Ah,286687
70055,Jack Gold,76764
70055,Jack Gold,151687
15630,James Goldstone,279006
15630,James Goldstone,284467
1168087,Jeremy Frindel,180813
1502584,Jack Anderson,356994
1121068,Dinos Dimopoulos,198890
65314,Giuseppe Tornatore,315880
67075,Sion Sono,340176
1320797,Stephan Rick,361854
1173083,Brad Crawford,173056
11155,Thomas Jane,23382
1085918,Soon-Mi Yoo,286697
110169,John McKay,85696
994161,Michael Audley,92189
1336668,Hark Joon Lee,220075
8636,Cecil B. DeMille,53766
1139079,William C. de Mille,130275
29662,Terence Fisher,124527
1136478,Michal Marczak,155336
29662,Terence Fisher,85611
29662,Terence Fisher,3025
1184477,Wenzel Storch,76817
164509,Ricardo Maldonado,187442
1513670,Eytan Rockaway,345875
1336762,Guy Pigden,279997
58608,Shinya Tsukamoto,85032
550489,Robin Blazak,68184
220691,Laura Poitras,40768
1288791,Iva Radivojevic,253304
94063,Waldemar Krzystek,79997
144972,Bogusław Linda,77600
587348,Youichi Mouri,79516
1000741,Maciej Pieprzyca,36620
95107,Konrad Niewolski,26314
1110410,Tomasz Wiszniewski,176535
228086,Marek Koterski,74921
2833,Janusz Zaorski,153266
583745,Antoni Krauze,78326
228086,Marek Koterski,58553
1558128,Dariusz Gajewski,36626
133955,Jan Kidawa-Blonski,31855
9660,Tetsuya Nomura,13274
187,Tensai Okamura,16907
2801,Andrzej Wajda,209385
83319,Ryszard Bugajski,36377
148497,Phil Churchward,144942
543823,Maciej Żak,176037
589507,Ryszard Zatorski,329550
107639,Juliusz Machulski,38941
1343616,Enrico Audenino,282768
125403,Marcell Jankovics,90909
46997,Alan Gibson,93862
107333,Jim O'Connolly,152388
47059,Gerardo Herrero,85434
35325,Eric Till,169009
117573,Bernard B. Ray,285011
1021765,Jorge Olguín,110372
1161618,Harry Cleven,48431
95293,Busby Berkeley,108246
592323,Richard C. Kahn,133255
110701,K. V. Anand,63654
1107021,Sreenu Vaitla,71918
4109,Michael Curtiz,106495
150176,F. Richard Jones,54242
1198793,George Randol,190183
1147044,Jack Kemp,165462
1138212,Christian Winters,156981
30833,William Beaudine,193439
34799,Harry L. Fraser,257907
253152,Oscar Micheaux,267483
114464,Javier Ruiz Caldera,284514
1489750,Dani de la Torre,351145
1085258,Frankie Chung,38057
19606,Jean Negulesco,113843
587603,Keisuke Kinoshita,218221
940694,Howard Brookner,339790
142594,Les Blank,126423
1420,Robert Drew,322400
39058,Julien Duvivier,153444
39058,Julien Duvivier,184819
39058,Julien Duvivier,84248
39058,Julien Duvivier,42690
39058,Julien Duvivier,115162
39058,Julien Duvivier,5067
39058,Julien Duvivier,84035
39058,Julien Duvivier,76777
39058,Julien Duvivier,76775
39058,Julien Duvivier,76772
39058,Julien Duvivier,147360
39058,Julien Duvivier,4709
39058,Julien Duvivier,68754
39058,Julien Duvivier,43462
100793,Reginald Le Borg,46184
39058,Julien Duvivier,116712
39058,Julien Duvivier,64418
39058,Julien Duvivier,92254
39058,Julien Duvivier,169479
39058,Julien Duvivier,105549
39058,Julien Duvivier,47612
39058,Julien Duvivier,92413
39058,Julien Duvivier,214600
556711,Hannes Holm,348678
70565,Kurt Neumann,238985
70565,Kurt Neumann,55873
1059910,Piotr Dumala,163312
1059910,Piotr Dumala,352024
104178,Radley Metzger,67018
1126353,Stephen Purvis,24041
70575,Gotham Chopra,134409
24891,Clovis Cornillac,334878
1212571,Jerry Ciccoritti,173080
84982,Rob Spera,46695
63657,Mark Woods,84951
79193,Jack Ersgard,57845
19707,Charles Band,79500
148192,Alfonso Corona,47360
52187,Howard R. Cohen,47363
189083,James Lemmo,28920
237770,Miguel Faria Jr.,359807
91484,Robert Lamoureux,56589
259027,Osvaldo Civirani,259835
1313223,Robert Cannan,373355
5281,Spike Lee,373451
66605,Todd Solondz,326094
1448215,Trevor Wall,276905
20400,Tim Story,323675
41670,Rebecca Miller,312669
72516,Tassos Boulmetis,377565
147775,Uğur Yücel,53301
80586,Roberto Faenza,47367
80586,Roberto Faenza,59264
1115333,Bruce LaBruce,27069
105643,Jay Oliva,366924
98882,Royston Tan,27748
1322394,Tan Pin Pin,256102
935868,Bobby A. Suarez,85268
1427193,Aleksey German Jr,320005
32838,Tony Mitchell,211845
936521,David Helpern,136716
936521,David Helpern,204269
935864,Nathan Schiff,79911
1480118,Dominique Adams,309968
1018097,Phillip Andrew Morton,276898
1202469,Scott P. Harris,217587
69672,Christian Ford,158431
136157,Björn Richie Lob,46442
238959,Werner Boote,53290
33724,Giorgio Ferroni,187633
33724,Giorgio Ferroni,211139
33724,Giorgio Ferroni,95838
83524,Shinobu Yaguchi,274817
33724,Giorgio Ferroni,3692
33724,Giorgio Ferroni,73477
33724,Giorgio Ferroni,112570
33724,Giorgio Ferroni,43036
108464,Isaac Julien,67083
1046935,Kim Longinotto,87943
72646,Tomás Gutiérrez Alea,162505
6817,Agnès Varda,63318
143679,Vera Storozheva,85729
1292272,Michael Spiccia,255396
974,Dexter Fletcher,319888
87296,Raja Menon,375290
85585,Abhishek Kapoor,376047
107276,Sergio Garrone,145373
107276,Sergio Garrone,145379
107276,Sergio Garrone,74197
107276,Sergio Garrone,149691
107276,Sergio Garrone,150708
44789,Danny Bilson,222619
19708,Albert Band,26703
557960,Alyona Zvantsova,264036
560264,Eduardo Mignogna,104081
239249,Eduardo Milewicz,64462
19842,José Luis Cuerda,65795
1143299,Martín Carranza,161024
37526,Fernando Trueba,35411
1031128,David Marqués,109690
586103,Luiso Berdejo,222030
92561,Nick Broomfield,42107
1443611,Gee Malik Linton,331962
580244,Dae-wung Lim,27428
1297133,Jay Thames,273973
1382921,Marc Furmie,301729
158231,Will Wallace,224885
93107,Masaaki Yuasa,165718
64210,Maïwenn,329805
544548,Tamás Keményffy,83617
1312220,Anne de Mare,276883
58608,Shinya Tsukamoto,283710
103607,Piero Vivarelli,29351
1293754,Majid Barzegar,255575
941733,Juan Bautista Stagnaro,127468
147709,Habib Faisal,291154
935159,Keith Miller,261815
65994,Andrew Lau,44554
6046,Roland Emmerich,273899
57851,Bernard Rose,337029
20640,Chen Kaige,345235
1100729,Philippe Faucon,336807
86246,Teruo Ishii,70412
30561,Jun Fukuda,38268
113601,Jerzy Hoffman,35021
128280,Yevgeni Tatarsky,301744
23442,Vladimir Menshov,97666
120930,Jon Jones,220029
1170143,Remo D'Souza,157293
25821,Gianfranco De Bosio,187737
1059129,Han Jae-rim,220176
1562272,Sergei Ursuliak,377136
937129,Jean-Xavier de Lestrade,156220
59502,Shane Dax Taylor,67198
95519,Nick Sandow,333387
21476,Kevin Goetz,362057
1213330,Adriana Trigiani,353378
94815,Louie Psihoyos,300792
1485785,Timon Birkhofer,348069
123885,Takehiko Shinjō,40700
1106693,Andrew Droz Palermo,323435
6818,Werner Herzog,360030
1565722,Joseph Tosconi,378263
129952,Sean McNamara,291851
287250,Banjong Pisantanakul,50938
1119247,Guy Nattiv,117316
552208,Sue Brooks,352156
148034,Vinayak V.V.,38677
93632,Michel Negroponte,25366
99859,Tim McCann,340243
30365,Michael Caton-Jones,139777
93003,Aleksi Salmenperä,378350
935359,Eugène Green,281968
54614,Shawn Ku,333658
231199,Axelle Carolyn,224243
62768,William Brent Bell,321258
41887,Michael Polish,343795
105084,Cirio H. Santiago,119586
507840,Yoav Paz,339547
256841,Pedro Costa,285697
96446,Kevin Rafferty,138022
1400889,Oliver Thompson,340255
140086,Matt Cimber,48242
104668,Robbie Bryan,29695
1202302,Andrea Pallaoro,217471
98631,Adam Wingard,87737
130987,Daniela Féjerman,44563
131443,Gus Meins,268350
1481356,Ben Jehoshua,346170
92933,Craig Ross Jr.,72790
133368,Matt Hullum,279096
1122702,Marcus Robbin,145385
106805,Sidney Miller,111561
1136919,Steve Hoover,155556
1055778,James F. Collier,275477
60491,Ray Bengston,243794
8300,Kevin Reynolds,335778
78192,Wayne Kopping,15391
45615,Patrick Wright,83001
1562007,Will Allen,373472
1291971,Stephen Fingleton,329004
132257,Giuliano Montaldo,76851
15519,David Kyle,235450
227886,Joshua Weigel,58500
1567186,Otto Bell,376530
1093748,David Victori,365065
71485,Joachim Lafosse,334918
1483807,Rémi Chayé,345775
11614,M. Night Shyamalan,114284
1063268,Nathan Silver,116306
998614,Viking Eggeling,93521
937879,Robert L. Collins,63505
1768491,Lloyd Richards,170934
108824,Euzhan Palcy,96715
1484008,Franck Ekinci,340357
1137548,David Paul Meyer,169721
100734,Johannes Roberts,364116
73256,David Miller,197785
6733,Dan Mazer,291870
15531,Ossie Davis,84728
6198,Vondie Curtis-Hall,379297
47144,Poul Bang,21266
20937,Robert Fuest,137533
95550,Avi Nesher,214105
143723,Andrei Proshkin,364427
953684,Kelly Nyks,333377
20556,Bertrand Tavernier,1998
1148353,Tetsuro Araki,68555
58021,Tinto Brass,50124
288215,Vladimir Popov,77294
139570,Diederik Ebbinge,159514
575792,Edoardo Falcone,335051
225160,Paolo Genovese,320302
50767,Craig Gillespie,300673
16137,Kenji Kamiyama,18874
1520071,Mike Radford,347495
1154478,Jan Haft,171902
68002,Andres Veiel,11089
61111,Tara Subkoff,301325
994163,Lee Friedlander,367536
1838863,Bret Fetzer,270397
236959,Arto Halonen,374142
93002,Petri Kotwica,315055
21806,Richard Rush,42588
26436,Helmut Käutner,10626
85468,Raja Sen,376681
147251,Carlos Márquez,53074
1051379,Jon Brewer,136296
590896,Nikos Koundouros,47717
132455,Mijke de Jong,58396
113570,Maggie Kiley,344277
14353,Max Ophüls,63766
25558,Don Chaffey,83831
7190,Tom Mankiewicz,265531
126467,Christopher N. Rowley,350505
127339,Edgardo Cozarinsky,41924
40402,Buzz Kulik,210609
583158,Vicente Ferraz,253020
1205814,Jesse O'Brien,360799
52135,Alejandro Sessa,48180
113609,Pascal Bourdiaux,35025
1183724,Marianna Kaat,201643
1086533,Lubomir Levitski,169634
86688,Levan Gabriadze,39253
143675,Oleg Fomin,62738
1313022,Oles Sanin,293122
227703,Tanit Jitnukul,40356
1413112,Lucian Alexandrescu,317723
98419,Richard Griffin,122052
44848,Angelo Pizzo,334531
932708,José Luis Sáenz de Heredia,116714
87438,Seth Grossman,248268
77277,Nate Parker,339408
974866,Mo Ogrodnik,174369
9915,Guy Hamilton,18174
9915,Guy Hamilton,96828
37259,Neil Armfield,337960
256841,Pedro Costa,46821
33156,James Merendino,12831
1641533,Heidi Köngäs,380864
87355,Mastan Alibhai Burmawalla,22316
90454,David Dhawan,46430
1643171,Rajat Mukherjee,166253
110241,N. Chandra,20916
569313,Eeshwar Nivas,142631
93290,Satish Kaushik,210068
997819,Deepak Sareen,232795
53978,Subhash Ghai,39837
585412,N. Maharajan,82575
126765,Anubhav Sinha,64880
1110620,Deepak S. Shivdasani,305819
237252,K Raghavendra Rao,25801
1709736,Peter McWilliams,215797
20412,Michael Anderson,205221
1312080,Kanu Behl,266038
1103638,Will Bakke,135713
83996,Bradford May,43735
27213,Ermanno Olmi,298986
59984,Marco Pontecorvo,333888
1156668,Giorgia Farina,332709
49009,Tony Mitchell,18230
35785,Siddharth Anand,44566
222901,Marc Pierschel,277528
1096867,Thea Sharrock,296096
228177,William Kaufman,378385
1466330,César Augusto Acevedo,336669
1184624,Jason Wise,372315
150150,Min Kyu-dong,338803
1111717,Paul Dalio,324289
1035398,Jay Bauman,280617
1100860,Ryan Mitchelle,135097
227108,Tao Ruspoli,170292
1485823,Thomas Kail,348089
220274,Patrick Meaney,250902
237051,Sukumar,63378
215917,Sekhar Kammula,55283
1456995,Clément Cogitore,336663
82334,Leslie Norman,17720
164509,Ricardo Maldonado,335031
19244,Michael Winner,42526
19069,Claude Chabrol,76200
146836,John Suits,346651
1896,Don Cheadle,316000
18899,Yuen Woo-ping,263341
53333,John Hillcoat,146198
21085,Alex Proyas,205584
122785,Ciro Guerra,336808
1413077,Ram Madhvani,376869
2042,Stephen Hopkins,323677
971682,Sharon Wilharm,367493
1664837,Richie Adams,296879
568322,Dan Trachtenberg,333371
132239,Babak Najafi,267860
76595,Byron Howard,269149
56411,Glenn Ficarra,279641
1003190,Jonás Cuarón,258363
110618,Cyrus Nowrasteh,318850
62116,Bille Woodruff,378200
18865,Louis Leterrier,267193
1059056,Colin Kennedy,287284
57895,Robert Harmon,361263
1533738,William Fairman,367513
1571086,David Tennant,380565
84036,Norman Cohen,20051
40940,Gerald Thomas,24569
40940,Gerald Thomas,17276
40940,Gerald Thomas,24571
231866,Emilis Velyvis,60867
65133,Marcus Raboy,262199
40940,Gerald Thomas,19297
1180074,Josh Mond,312804
40940,Gerald Thomas,19252
55968,Rodolphe Marconi,36718
30689,Greydon Clark,29114
20430,Radu Mihaileanu,56418
235846,Paulo Henrique Fontenelle,62717
233717,Márta Mészáros,202140
1426093,Mike Barth,324978
1042668,Henk Pretorius,200548
1188735,Christoph Behl,206292
55420,William Arntz,24654
1087885,Andrew Kukura,51309
1152013,Jonathan Singer-Vine,169798
1150,Brian De Palma,98048
79000,Manuel Martín Cuenca,209251
97942,Jonathan Teplitzky,73565
141883,Tobias Lindholm,348674
35155,John Gray,164443
129059,Vincenzo Salemme,61314
1032,Martin Scorsese,342381
4610,John Landis,92060
60261,Stan Winston,37793
1335885,Jeremiah Buckhalt,273509
105860,Kevin Carraway,255278
1554669,Michael Dorsey,368835
1448550,Sara Newens,331745
145117,Jean-Pierre Améris,286595
1057653,Brian Petsos,371007
130646,Nobuhiro Doi,36092
237051,Sukumar,365187
70278,Ken Sanzel,360387
938674,Teppo Airaksinen,366249
146357,Jean-Jacques Zilbermann,78340
8500,John Ford,257081
1496,Tod Browning,228647
84641,Lewis Seiler,87612
1102322,Jonah Bekhor,125414
3349,James B. Harris,168228
1158313,Ivane Perestiani,184260
1513957,Lukas Bossuyt,361183
1349925,Nitchapoom Chaianun,285307
1353682,Naphat Chaithiangthum,287170
1013098,Arjun Sajnani,97350
1178584,John Swetnam,254800
86445,Robert Mearns,371003
432629,Shintaro Shimosawa,373314
47822,Bouli Lanners,377853
44070,Enki Bilal,37839
225245,Antonietta De Lillo,56943
1128872,Candida Brady,108476
1140442,Roger Ross Williams,159006
1125485,Alex Grazioli,343043
1491538,Lorenzo Vigas,352162
144734,Edgar Neville,102707
570242,Marina Spada,73791
52344,Julien Rappeneau,381353
72005,Christian Vincent,329809
69788,Nicolas Saada,358403
54296,Samuel Benchetrit,336199
17623,Guillaume Nicloux,337107
56207,Philippe Garrel,315865
16862,Claude Lelouch,352025
1106029,Elie Wajeman,329682
1438838,Piero Messina,330348
145117,Jean-Pierre Améris,342281
1146,Julie Delpy,341392
40940,Gerald Thomas,24570
1209622,Christopher Fitchett,355264
86662,David Sington,367215
232685,Wuershan,299824
1137548,David Paul Meyer,76282
1250542,Kyle Ambrose,44637
131785,Douglas Barr,86186
931400,Tonino Zangardi,84865
1288697,Carlos Marques-Marcet,359154
138699,Patxi Amézcua,33842
1148513,Bernd Sahling,82157
1080055,José María de Orbe,124480
30477,Peter Werner,157447
1093528,Jon Acevski,110395
105120,Simona Izzo,43292
1195309,Thomas Fazi,211317
104876,James A. Contner,100669
30052,Leigh Scott,257450
87356,Abbas Alibhai Burmawalla,165404
85387,Vikram Bhatt,49518
1643171,Rajat Mukherjee,166258
229111,Tanuja Chandra,59372
942889,Shashilal K. Nair,117142
90454,David Dhawan,97437
631226,Arjun Sablok,83902
87550,Vishal Bhardwaj,134841
85801,Anees Bazmee,78827
85387,Vikram Bhatt,20731
943162,Rajkumar Kohli,159436
76446,Shaad Ali,20656
1770592,Sanjay Gupta,35907
40940,Gerald Thomas,19293
1262731,Drew Hall,341050
66681,Matt Bettinelli-Olpin,354251
62342,Adam Mason,324803
1520803,Jennifer B. White,363264
928915,David Gelb,333350
39853,Val Guest,257454
39853,Val Guest,29212
39853,Val Guest,56309
39853,Val Guest,127688
39853,Val Guest,93193
98094,Brett Piper,128866
161667,Stuart Hagmann,161374
88039,Steven R. Monroe,18044
36043,Kevin O'Neill,4289
68762,James D.R. Hickox,28346
102833,Irvin Berwick,90030
1288762,Anja Marquardt,253282
88809,Hrishikesh Mukherjee,60389
108107,Konstantin Bronzit,329063
143188,Robert Fortier,49991
98132,Jim Wynorski,28509
154631,Noel Nosseck,109174
94045,Bill Corcoran,44548
31155,Fred Olen Ray,44184
52325,Allan A. Goldstein,69075
31155,Fred Olen Ray,29889
99234,William Grefe,67320
1124456,Ryan Redford,86495
42993,Martin Donovan,151062
97618,David DeCoteau,27674
1541541,Carola Fuentes,370168
228375,Curt Linda,58769
70777,Kevin Rodney Sullivan,74942
27846,John Herzfeld,31907
122449,Steve James,288186
112092,Peter Hearn,374618
36146,Joseph Merhi,71120
226514,Thanadol Nuansut,57568
14800,Jennifer Chambers Lynch,47655
1242488,Bob Claver,85512
93230,Amir Valinia,27941
84769,Michael Worth,28686
1563300,Gregory C. Parker,44385
99234,William Grefe,96334
154521,Craig Zisk,60825
22239,Travis Zariwny,298584
210249,Remy van Heugten,306547
115279,Fredrik Gertten,379998
2000,Lewis Milestone,190269
2000,Lewis Milestone,237433
1105176,Simon Arthur,63142
4453,Thomas Vinterberg,308409
93561,Aleksi Mäkelä,379335
100888,Chuck Jones,89816
113921,Jimmy Huston,278051
39138,Jean Girault,57144
92693,Madhur Bhandarkar,46426
67349,Harry Keller,68720
103346,Leslie Goodwins,351365
13563,Norman Jewison,105465
549978,Jeff Warrick,67908
87130,Mark A.Z. Dippé,286940
30309,Peter Greenaway,139820
95526,William Asher,67740
230965,Arne Toonen,82028
222169,J.G. Quintel,354857
73153,Jacques Rivette,65707
232022,Jiří Barta,82094
1533693,Taner Gündöner,367492
1024216,Boris Rodriguez,100275
157783,Tony Tang,73800
63571,Wilson Yip,365222
